No.,Time Detected,Endpoint,IP Address,Type,Threat,Infected File,Time Created ,File MD5,Status,Time Fixed,Engine,Antivirus database version,Department
485,08/11/2024 12:32,GF-PC-200,172.22.54.33,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,30/08/2023 5:31,BA416C2377A8DA430F8DE7E982714899,Pending,08/11/2024 12:32,Sangfor Engine Zero,20241100000000.0,OPH
486,08/11/2024 12:32,4F-NB-004,172.22.15.187,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:07,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,VENDOR
487,08/11/2024 12:32,5F-PC-084,172.22.80.22,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADC
488,08/11/2024 12:31,2F-PC-048,172.22.35.139,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
489,08/11/2024 12:31,5FB-NB-002,172.22.12.209,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,13/02/2024 8:42,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,VENDOR
490,08/11/2024 12:31,2F-PC-064,172.22.35.140,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
491,08/11/2024 12:31,4F-NB-008,172.22.2.197,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:23,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WIFI SSID : STAFF
492,08/11/2024 12:30,2F-PC-186,172.22.57.69,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WMB
493,08/11/2024 12:30,2F-PC-131,172.22.62.38,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,OT
494,08/11/2024 12:30,2F-PC-058,172.22.57.139,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
495,08/11/2024 12:30,Buffer140,172.22.2.198,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:21,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WIFI SSID : STAFF
496,08/11/2024 12:29,GF-NB-002,172.22.14.88,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 9:21,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,VENDOR
497,08/11/2024 12:29,2F-NB-005,172.22.0.68,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
498,08/11/2024 12:29,2F-PC-126,172.22.62.54,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,OT
499,08/11/2024 12:29,hpkkplazaarc,172.22.36.14,Trojan,Trojan.Win32.Save.a,c:\windows\temp\onedrive.exe,31/08/2023 7:05,08B5889AF26C2C16AC90F99F5B36481C,Pending,08/11/2024 12:29,Sangfor Engine Zero,20241100000000.0,RIS-PACS
500,08/11/2024 12:29,hpkkplazaarc,172.22.36.14,Trojan,Trojan.Win32.Save.a,c:\program files\google\chrome\updater.exe,31/08/2023 7:06,E943443660965C93A2CA426BF840AE6C,Pending,08/11/2024 12:29,Sangfor Engine Zero,20241100000000.0,RIS-PACS
501,08/11/2024 12:29,hpkkplazaarc,172.22.36.14,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 6:53,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RIS-PACS
502,08/11/2024 12:29,GF-PCP-012,172.22.52.94,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:06,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,SPC
503,08/11/2024 12:29,2F-PC-054,172.22.35.134,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
504,08/11/2024 12:29,5F-PC-080,172.22.80.154,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:49,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADC
505,08/11/2024 12:29,2F-PC-066,172.22.35.7,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ICCA_WORKSTATION
506,08/11/2024 12:29,4F-PC-052,172.22.80.248,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADC
507,08/11/2024 12:29,2F-PC-075,172.22.57.147,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,PCU
508,08/11/2024 12:29,5F-PC-029,172.22.80.23,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ADC
509,08/11/2024 12:28,2F-PCP-012,172.22.62.127,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,16/08/2024 15:06,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,OT
510,08/11/2024 12:28,1F-PC-193,172.22.50.224,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ENG
511,08/11/2024 12:28,2F-PC-013,172.22.35.135,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
512,08/11/2024 12:28,1F-PC-194,172.22.54.227,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MSS
513,08/11/2024 12:28,5F-PC-054,172.22.68.92,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MODALITY
514,08/11/2024 12:28,2F-PC-118,172.22.62.18,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,OT
515,08/11/2024 12:28,2F-PC-101,172.22.62.136,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,OT
516,08/11/2024 12:28,2F-PC-072,172.22.35.4,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
517,08/11/2024 12:28,1F-PC-231A,172.22.7.63,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/03/2024 2:06,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
518,08/11/2024 12:28,1F-PC-221,172.22.0.206,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:33,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,WIFI SSID : STAFF
519,08/11/2024 12:28,2F-PC-047,172.22.35.27,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
520,08/11/2024 12:28,2F-PC-045,172.22.57.195,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,PCU
521,08/11/2024 12:28,2F-PC-069,172.22.35.17,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,ICCA_WORKSTATION
522,08/11/2024 12:28,2F-PC-139,172.22.56.212,Trojan,VB:Trojan.Agent.EBVC,c:\users\tw\appdata\roaming\windows updates files\windows updates service.vbe,15/08/2021 23:44,73E3D61DE175DE004D33DFF12B00F9BA,Pending,08/11/2024 12:28,Gene Analysis Engine,20241100000000.0,DCM
523,08/11/2024 12:28,1F-PC-035,172.22.53.75,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,RHB
524,08/11/2024 12:27,5F-PC-081,172.22.50.251,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:41,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
525,08/11/2024 12:27,2F-PC-202,172.22.58.137,Trojan,Trojan.Win64.Agent.A7eg,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Sangfor Cloud-Based Antivirus Engine,20241100000000.0,WPH
526,08/11/2024 12:27,2F-PC-120,172.22.62.142,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/03/2024 2:05,C112A7B5E5320C16AC6D5BF2D3B63D53,Failed to isolate.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,OT
527,08/11/2024 12:27,1F-PC-107,172.22.54.109,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MRR
528,08/11/2024 12:27,1F-PC-119,172.22.50.212,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,14/02/2024 7:34,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,ENG
529,08/11/2024 12:26,1F-PC-088,172.22.54.89,Others,Gen:Variant.Barys.320900,c:\programdata\mhnjdtuyeaqo\bkyzejjgqxyc.exe,10/02/2024 8:40,C112A7B5E5320C16AC6D5BF2D3B63D53,Isolated successfully.,04/12/2024 16:27,Gene Analysis Engine,20241100000000.0,MRR
530,08/11/2024 9:06,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,08/11/2024 8:40,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,08/11/2024 9:06,File Reputation Database,20180800000000.0,EME
531,08/11/2024 8:36,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,08/11/2024 7:39,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,08/11/2024 8:36,File Reputation Database,20180800000000.0,EME
532,08/11/2024 8:02,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,08/11/2024 8:02,Gene Analysis Engine,20241100000000.0,ADM
533,08/11/2024 7:34,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,08/11/2024 7:08,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,08/11/2024 7:34,File Reputation Database,20180800000000.0,EME
534,08/11/2024 7:34,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,08/11/2024 7:08,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,08/11/2024 7:34,File Reputation Database,20180800000000.0,EME
535,08/11/2024 7:03,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Save.a,c:\program files (x86)\medweb\plugin\vcruntime140.dll,09/06/2016 22:46,E48839412BC47C646D686CDAFA5FA579,Fixed successfully.,08/11/2024 7:03,Sangfor Engine Zero,20180800000000.0,EME
536,08/11/2024 7:03,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\program files\common files\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,08/11/2024 7:03,File Reputation Database,20180800000000.0,EME
537,08/11/2024 7:03,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,08/11/2024 7:03,File Reputation Database,20180800000000.0,EME
538,08/11/2024 0:01,6F-PC-023,172.22.66.51,Trojan,Trojan.Script.108595,f:\autorun.inf_backup,12/08/2020 20:55,2F38F9F8534BA776348702EAD75F5F3E,Pending,08/11/2024 0:01,Gene Analysis Engine,20241100000000.0,ADM
539,07/11/2024 9:28,T-PENGARAH,172.22.66.65,Trojan,Trojan.Win32.Save.a,e:\ \bdfaefadefaeefcbefcebcdadebcdfbdabdefaabbc.bdfaefadefaeefcbefcebcdadebcdfbdabdefaabbc,08/08/2017 15:21,32EB3D6B0F1D2AB75818D8F89405E4C1,Isolated successfully.,07/11/2024 9:28,Sangfor Engine Zero,20241100000000.0,ADM
540,07/11/2024 9:28,T-PENGARAH,172.22.66.65,Others,Heur.BZC.YAX.Linx.51.07375F1A,e:\dr anita (2gb).lnk,08/08/2017 15:21,AAD34938F1C19E05B3D3BA2CAFB40CCA,Pending,07/11/2024 9:28,Gene Analysis Engine,20241100000000.0,ADM
541,06/11/2024 22:23,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:23,File Reputation Database,20180800000000.0,EME
542,06/11/2024 22:22,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:22,File Reputation Database,20180800000000.0,EME
543,06/11/2024 22:21,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:21,File Reputation Database,20180800000000.0,EME
544,06/11/2024 22:20,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:20,File Reputation Database,20180800000000.0,EME
545,06/11/2024 22:19,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:19,File Reputation Database,20180800000000.0,EME
546,06/11/2024 22:18,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:18,File Reputation Database,20180800000000.0,EME
547,06/11/2024 22:17,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:17,File Reputation Database,20180800000000.0,EME
548,06/11/2024 22:16,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:16,File Reputation Database,20180800000000.0,EME
549,06/11/2024 22:15,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:15,File Reputation Database,20180800000000.0,EME
550,06/11/2024 22:14,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:14,File Reputation Database,20180800000000.0,EME
551,06/11/2024 22:13,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:13,File Reputation Database,20180800000000.0,EME
552,06/11/2024 22:12,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:12,File Reputation Database,20180800000000.0,EME
553,06/11/2024 22:11,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:11,File Reputation Database,20180800000000.0,EME
554,06/11/2024 22:10,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:10,File Reputation Database,20180800000000.0,EME
555,06/11/2024 22:09,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:09,File Reputation Database,20180800000000.0,EME
556,06/11/2024 22:08,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:08,File Reputation Database,20180800000000.0,EME
557,06/11/2024 22:07,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:07,File Reputation Database,20180800000000.0,EME
558,06/11/2024 22:06,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:06,File Reputation Database,20180800000000.0,EME
559,06/11/2024 22:05,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:05,File Reputation Database,20180800000000.0,EME
560,06/11/2024 22:04,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:04,File Reputation Database,20180800000000.0,EME
561,06/11/2024 22:03,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:03,File Reputation Database,20180800000000.0,EME
562,06/11/2024 22:02,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:02,File Reputation Database,20180800000000.0,EME
563,06/11/2024 22:01,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 22:01,File Reputation Database,20180800000000.0,EME
564,06/11/2024 21:59,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:59,File Reputation Database,20180800000000.0,EME
565,06/11/2024 21:58,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:58,File Reputation Database,20180800000000.0,EME
566,06/11/2024 21:57,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:57,File Reputation Database,20180800000000.0,EME
567,06/11/2024 21:56,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:56,File Reputation Database,20180800000000.0,EME
568,06/11/2024 21:55,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:55,File Reputation Database,20180800000000.0,EME
569,06/11/2024 21:54,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:54,File Reputation Database,20180800000000.0,EME
570,06/11/2024 21:53,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:53,File Reputation Database,20180800000000.0,EME
571,06/11/2024 21:52,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:52,File Reputation Database,20180800000000.0,EME
572,06/11/2024 21:51,GF-PC-080,172.22.59.145,Trojan,Trojan.Win32.Generic.uyng,c:\progra~1\common~1\system\symsrv.dll,06/11/2024 20:09,7574CF2C64F35161AB1292E2F532AABF,Isolated successfully.,06/11/2024 21:51,File Reputation Database,20180800000000.0,EME
